noticia_id,tema_id,score,fecha_asignacion
15951,4,1,2026-03-06 20:43:26
15967,3,1,2026-03-06 20:43:26
15969,2,1,2026-03-06 20:43:26
15971,1,1,2026-03-06 20:43:26
15988,2,1,2026-03-06 20:43:26
15989,2,1,2026-03-06 20:43:26
15991,3,1,2026-03-06 20:43:26
16013,1,1,2026-03-06 20:43:26
16013,11,1,2026-03-06 20:43:26
16015,1,1,2026-03-06 20:43:26
16015,12,1,2026-03-06 20:43:26
16016,1,1,2026-03-06 20:43:26
16016,2,1,2026-03-06 20:43:26
16016,4,1,2026-03-06 20:43:26
16016,12,1,2026-03-06 20:43:26
16019,1,1,2026-03-06 20:43:26
16025,4,1,2026-03-06 20:43:26
16025,10,1,2026-03-06 20:43:26
16026,1,1,2026-03-06 20:43:26
16027,2,1,2026-03-06 20:43:26
16029,1,1,2026-03-06 20:43:26
16038,3,1,2026-03-06 20:43:26
16040,4,1,2026-03-06 20:43:26
16043,1,1,2026-03-06 20:43:26
16044,1,1,2026-03-06 20:43:26
16046,1,1,2026-03-06 20:43:26
16050,1,1,2026-03-06 20:43:26
16056,3,1,2026-03-06 20:43:26
16056,11,1,2026-03-06 20:43:26
16067,4,1,2026-03-06 20:43:26
16067,10,1,2026-03-06 20:43:26
16082,1,1,2026-03-06 20:43:26
16086,4,1,2026-03-06 20:43:26
16086,10,1,2026-03-06 20:43:26
16093,3,1,2026-03-06 20:43:26
16117,3,1,2026-03-06 20:43:26
16117,4,1,2026-03-06 20:43:26
16117,10,1,2026-03-06 20:43:26
16118,1,1,2026-03-06 20:43:26
16121,2,1,2026-03-06 20:43:26
16149,2,1,2026-03-06 20:43:26
16149,11,1,2026-03-06 20:43:26
16159,4,1,2026-03-06 20:43:26
16160,4,1,2026-03-06 20:43:26
16160,10,1,2026-03-06 20:43:26
16163,1,1,2026-03-06 20:43:26
16163,11,1,2026-03-06 20:43:26
16165,1,1,2026-03-06 20:43:26
16166,2,1,2026-03-06 20:43:26
16190,2,1,2026-03-06 20:43:26
16221,2,1,2026-03-06 20:43:26
16239,2,1,2026-03-06 20:43:26
16241,3,1,2026-03-06 20:43:26
16257,2,1,2026-03-06 20:43:26
16268,3,1,2026-03-06 20:43:26
16274,1,1,2026-03-06 20:43:26
16274,2,1,2026-03-06 20:43:26
16276,1,1,2026-03-06 20:43:26
16276,2,1,2026-03-06 20:43:26
16276,12,1,2026-03-06 20:43:26
16284,1,1,2026-03-06 20:43:26
16285,1,1,2026-03-06 20:43:26
16285,2,1,2026-03-06 20:43:26
16286,1,1,2026-03-06 20:43:26
16286,12,1,2026-03-06 20:43:26
16288,1,1,2026-03-06 20:43:26
16288,3,1,2026-03-06 20:43:26
16312,1,1,2026-03-06 20:43:26
16312,12,1,2026-03-06 20:43:26
16313,1,1,2026-03-06 20:43:26
16314,2,1,2026-03-06 20:43:26
16320,1,1,2026-03-06 20:43:26
16320,11,1,2026-03-06 20:43:26
16323,4,1,2026-03-06 20:43:27
16323,10,1,2026-03-06 20:43:27
16328,2,1,2026-03-06 20:43:27
16328,12,1,2026-03-06 20:43:27
16332,4,1,2026-03-06 20:43:27
16332,10,1,2026-03-06 20:43:27
16332,11,1,2026-03-06 20:43:27
16334,2,1,2026-03-06 20:43:27
16341,1,1,2026-03-06 20:43:27
16350,4,1,2026-03-06 20:43:27
16350,10,1,2026-03-06 20:43:27
16350,11,1,2026-03-06 20:43:27
16354,1,1,2026-03-06 20:43:27
16354,12,1,2026-03-06 20:43:27
16360,2,1,2026-03-06 20:43:27
16360,11,1,2026-03-06 20:43:27
16360,12,1,2026-03-06 20:43:27
16361,1,1,2026-03-06 20:43:27
16371,4,1,2026-03-06 20:43:27
16371,10,1,2026-03-06 20:43:27
16376,1,1,2026-03-06 20:43:27
16389,4,1,2026-03-06 20:43:27
16389,11,1,2026-03-06 20:43:27
16402,2,1,2026-03-06 20:43:27
16423,1,1,2026-03-06 20:43:27
16431,4,1,2026-03-06 20:43:27
16431,10,1,2026-03-06 20:43:27
16436,3,1,2026-03-06 20:43:27
16450,4,1,2026-03-06 20:43:27
16450,10,1,2026-03-06 20:43:27
16456,2,1,2026-03-06 20:43:27
16456,12,1,2026-03-06 20:43:27
16461,1,1,2026-03-06 20:43:27
16475,2,1,2026-03-06 20:43:27
16480,1,1,2026-03-06 20:43:27
16485,2,1,2026-03-06 20:43:27
16495,1,1,2026-03-06 20:43:27
16530,1,1,2026-03-06 20:43:27
16530,2,1,2026-03-06 20:43:27
16571,1,1,2026-03-06 20:43:27
16585,3,1,2026-03-06 20:43:27
16603,3,1,2026-03-06 20:43:27
16603,11,1,2026-03-06 20:43:27
16633,1,1,2026-03-06 20:43:27
16633,3,1,2026-03-06 20:43:27
16634,2,1,2026-03-06 20:43:27
16634,12,1,2026-03-06 20:43:27
16639,3,1,2026-03-06 20:43:27
16668,2,1,2026-03-06 20:43:27
16669,2,1,2026-03-06 20:43:27
16694,3,1,2026-03-06 20:43:27
16694,4,1,2026-03-06 20:43:27
16694,10,1,2026-03-06 20:43:27
16695,2,1,2026-03-06 20:43:27
16696,2,1,2026-03-06 20:43:27
16699,1,1,2026-03-06 20:43:27
16699,3,1,2026-03-06 20:43:27
16699,12,1,2026-03-06 20:43:27
16701,2,1,2026-03-06 20:43:27
16701,3,1,2026-03-06 20:43:27
16701,12,1,2026-03-06 20:43:27
16703,1,1,2026-03-06 20:43:27
16703,2,1,2026-03-06 20:43:27
16703,3,1,2026-03-06 20:43:27
16703,11,1,2026-03-06 20:43:27
16703,12,1,2026-03-06 20:43:27
16705,1,1,2026-03-06 20:43:27
16705,2,1,2026-03-06 20:43:27
16705,12,1,2026-03-06 20:43:27
16706,2,1,2026-03-06 20:43:27
16706,3,1,2026-03-06 20:43:27
16706,10,1,2026-03-06 20:43:27
16706,12,1,2026-03-06 20:43:27
16708,2,1,2026-03-06 20:43:27
16708,4,1,2026-03-06 20:43:27
16708,12,1,2026-03-06 20:43:27
16709,3,1,2026-03-06 20:43:27
16712,2,1,2026-03-06 20:43:27
16716,3,1,2026-03-06 20:43:27
16723,2,1,2026-03-06 20:43:27
16727,4,1,2026-03-06 20:43:27
16727,11,1,2026-03-06 20:43:27
16740,2,1,2026-03-06 20:43:27
16746,1,1,2026-03-06 20:43:27
16753,3,1,2026-03-06 20:43:27
16761,1,1,2026-03-06 20:43:27
16761,2,1,2026-03-06 20:43:27
16761,12,1,2026-03-06 20:43:27
16762,2,1,2026-03-06 20:43:27
16763,2,1,2026-03-06 20:43:27
16772,2,1,2026-03-06 20:43:28
16787,2,1,2026-03-06 20:43:28
16789,3,1,2026-03-06 20:43:28
16796,1,1,2026-03-06 20:43:28
16807,2,1,2026-03-06 20:43:28
16808,2,1,2026-03-06 20:43:28
16817,1,1,2026-03-06 20:43:28
16819,1,1,2026-03-06 20:43:28
16827,1,1,2026-03-06 20:43:28
16827,11,1,2026-03-06 20:43:28
16833,1,1,2026-03-06 20:43:28
16833,11,1,2026-03-06 20:43:28
16946,2,1,2026-03-06 20:43:28
16949,4,1,2026-03-06 20:43:28
16949,10,1,2026-03-06 20:43:28
16950,2,1,2026-03-06 20:43:28
17020,2,1,2026-03-06 20:43:28
17021,2,1,2026-03-06 20:43:28
17050,1,1,2026-03-06 20:43:28
17050,2,1,2026-03-06 20:43:28
17058,2,1,2026-03-06 20:43:28
17058,12,1,2026-03-06 20:43:28
17065,2,1,2026-03-06 20:43:28
17072,2,1,2026-03-06 20:43:28
17072,3,1,2026-03-06 20:43:28
17077,3,1,2026-03-06 20:43:28
17084,2,1,2026-03-06 20:43:28
17084,3,1,2026-03-06 20:43:28
17087,2,1,2026-03-06 20:43:28
17095,4,1,2026-03-06 20:43:28
17095,10,1,2026-03-06 20:43:28
17102,1,1,2026-03-06 20:43:28
17102,2,1,2026-03-06 20:43:28
17104,1,1,2026-03-06 20:43:28
17106,1,1,2026-03-06 20:43:28
17107,1,1,2026-03-06 20:43:28
17109,1,1,2026-03-06 20:43:28
17109,2,1,2026-03-06 20:43:28
17109,12,1,2026-03-06 20:43:28
17110,2,1,2026-03-06 20:43:28
17110,12,1,2026-03-06 20:43:28
17113,1,1,2026-03-06 20:43:28
17113,2,1,2026-03-06 20:43:28
17113,11,1,2026-03-06 20:43:28
17113,12,1,2026-03-06 20:43:28
17114,1,1,2026-03-06 20:43:28
17114,10,1,2026-03-06 20:43:28
17114,11,1,2026-03-06 20:43:28
17115,2,1,2026-03-06 20:43:28
17115,12,1,2026-03-06 20:43:28
17135,1,1,2026-03-06 20:43:28
17138,3,1,2026-03-06 20:43:28
17149,2,1,2026-03-06 20:43:28
17178,1,1,2026-03-06 20:43:28
17178,2,1,2026-03-06 20:43:28
17189,2,1,2026-03-06 20:43:28
17189,12,1,2026-03-06 20:43:28
17202,1,1,2026-03-06 20:43:28
17202,12,1,2026-03-06 20:43:28
17226,3,1,2026-03-06 20:43:28
17226,4,1,2026-03-06 20:43:28
17226,10,1,2026-03-06 20:43:28
17229,2,1,2026-03-06 20:43:28
17232,2,1,2026-03-06 20:43:28
17241,2,1,2026-03-06 20:43:28
17241,3,1,2026-03-06 20:43:28
17241,4,1,2026-03-06 20:43:28
17261,3,1,2026-03-06 20:43:28
17264,3,1,2026-03-06 20:43:28
17264,9,1,2026-03-06 20:43:28
17268,4,1,2026-03-06 20:43:28
17268,10,1,2026-03-06 20:43:28
17270,2,1,2026-03-06 20:43:28
17270,10,1,2026-03-06 20:43:28
17276,1,1,2026-03-06 20:43:28
17277,4,1,2026-03-06 20:43:28
17277,10,1,2026-03-06 20:43:28
17285,1,1,2026-03-06 20:43:29
17285,3,1,2026-03-06 20:43:29
17285,4,1,2026-03-06 20:43:29
17296,4,1,2026-03-06 20:43:29
17296,10,1,2026-03-06 20:43:29
17296,12,1,2026-03-06 20:43:29
17305,1,1,2026-03-06 20:43:29
17326,2,1,2026-03-06 20:43:29
17363,3,1,2026-03-06 20:43:29
17398,4,1,2026-03-06 20:43:29
17398,10,1,2026-03-06 20:43:29
17406,4,1,2026-03-06 20:43:29
17406,10,1,2026-03-06 20:43:29
17408,2,1,2026-03-06 20:43:29
17414,3,1,2026-03-06 20:43:29
17425,4,1,2026-03-06 20:43:29
17425,10,1,2026-03-06 20:43:29
17428,1,1,2026-03-06 20:43:29
17435,3,1,2026-03-06 20:43:29
17456,1,1,2026-03-06 20:43:29
17463,2,1,2026-03-06 20:43:29
17463,3,1,2026-03-06 20:43:29
17479,1,1,2026-03-06 20:43:29
17479,2,1,2026-03-06 20:43:29
17479,3,1,2026-03-06 20:43:29
17491,1,1,2026-03-06 20:43:29
17508,1,1,2026-03-06 20:43:29
17520,2,1,2026-03-06 20:43:29
17520,3,1,2026-03-06 20:43:29
17520,12,1,2026-03-06 20:43:29
17521,1,1,2026-03-06 20:43:29
17521,3,1,2026-03-06 20:43:29
17521,12,1,2026-03-06 20:43:29
17522,2,1,2026-03-06 20:43:29
17522,3,1,2026-03-06 20:43:29
17527,2,1,2026-03-06 20:43:29
17529,1,1,2026-03-06 20:43:29
17529,2,1,2026-03-06 20:43:29
17529,3,1,2026-03-06 20:43:29
17530,1,1,2026-03-06 20:43:29
17530,3,1,2026-03-06 20:43:29
17530,11,1,2026-03-06 20:43:29
17530,12,1,2026-03-06 20:43:29
17533,2,1,2026-03-06 20:43:29
17538,2,1,2026-03-06 20:43:29
17550,4,1,2026-03-06 20:43:29
17550,10,1,2026-03-06 20:43:29
17556,4,1,2026-03-06 20:43:29
17556,10,1,2026-03-06 20:43:29
17556,11,1,2026-03-06 20:43:29
17572,3,1,2026-03-06 20:43:29
17572,4,1,2026-03-06 20:43:29
17572,10,1,2026-03-06 20:43:29
17575,4,1,2026-03-06 20:43:29
17575,10,1,2026-03-06 20:43:29
17575,11,1,2026-03-06 20:43:29
17578,2,1,2026-03-06 20:43:29
17585,2,1,2026-03-06 20:43:29
17585,12,1,2026-03-06 20:43:29
17606,2,1,2026-03-06 20:43:29
17610,1,1,2026-03-06 20:43:29
17615,2,1,2026-03-06 20:43:29
17615,11,1,2026-03-06 20:43:29
17617,2,1,2026-03-06 20:43:29
17619,2,1,2026-03-06 20:43:29
17621,2,1,2026-03-06 20:43:29
17632,1,1,2026-03-06 20:43:29
17632,11,1,2026-03-06 20:43:29
17632,12,1,2026-03-06 20:43:29
17633,2,1,2026-03-06 20:43:29
17636,1,1,2026-03-06 20:43:29
17649,1,1,2026-03-06 20:43:29
17653,2,1,2026-03-06 20:43:29
17666,3,1,2026-03-06 20:43:29
17666,4,1,2026-03-06 20:43:29
17666,10,1,2026-03-06 20:43:29
17670,2,1,2026-03-06 20:43:29
17703,2,1,2026-03-06 20:43:29
17707,1,1,2026-03-06 20:43:29
17707,3,1,2026-03-06 20:43:29
17708,1,1,2026-03-06 20:43:29
17708,2,1,2026-03-06 20:43:29
17714,1,1,2026-03-06 20:43:29
17714,12,1,2026-03-06 20:43:29
17718,2,1,2026-03-06 20:43:29
17722,2,1,2026-03-06 20:43:29
17726,1,1,2026-03-06 20:43:29
17726,12,1,2026-03-06 20:43:29
17738,1,1,2026-03-06 20:43:29
17738,2,1,2026-03-06 20:43:29
17738,12,1,2026-03-06 20:43:29
17751,3,1,2026-03-06 20:43:29
17753,3,1,2026-03-06 20:43:29
17754,1,1,2026-03-06 20:43:30
17754,2,1,2026-03-06 20:43:30
17755,1,1,2026-03-06 20:43:30
17770,1,1,2026-03-06 20:43:30
17775,2,1,2026-03-06 20:43:30
17793,3,1,2026-03-06 20:43:30
17794,3,1,2026-03-06 20:43:30
17797,1,1,2026-03-06 20:43:30
17801,1,1,2026-03-06 20:43:30
17801,11,1,2026-03-06 20:43:30
17801,12,1,2026-03-06 20:43:30
17834,4,1,2026-03-06 20:43:30
17840,4,1,2026-03-06 20:43:30
17840,10,1,2026-03-06 20:43:30
17841,2,1,2026-03-06 20:43:30
17841,3,1,2026-03-06 20:43:30
17858,2,1,2026-03-06 20:43:30
17858,3,1,2026-03-06 20:43:30
17859,3,1,2026-03-06 20:43:30
17861,2,1,2026-03-06 20:43:30
17868,1,1,2026-03-06 20:43:30
17868,2,1,2026-03-06 20:43:30
17874,1,1,2026-03-06 20:43:30
17874,2,1,2026-03-06 20:43:30
17875,2,1,2026-03-06 20:43:30
17885,3,1,2026-03-06 20:43:30
17888,4,1,2026-03-06 20:43:30
17899,1,1,2026-03-06 20:43:30
17899,2,1,2026-03-06 20:43:30
17899,3,1,2026-03-06 20:43:30
17909,1,1,2026-03-06 20:43:30
17909,2,1,2026-03-06 20:43:30
17915,2,1,2026-03-06 20:43:30
17916,2,1,2026-03-06 20:43:30
17932,2,1,2026-03-06 20:43:30
17940,1,1,2026-03-06 20:43:30
17940,3,1,2026-03-06 20:43:30
17955,1,1,2026-03-06 20:43:30
17955,2,1,2026-03-06 20:43:30
17955,12,1,2026-03-06 20:43:30
17956,1,1,2026-03-06 20:43:30
17956,2,1,2026-03-06 20:43:30
17956,3,1,2026-03-06 20:43:30
17956,12,1,2026-03-06 20:43:30
17957,2,1,2026-03-06 20:43:30
17958,2,1,2026-03-06 20:43:30
17958,12,1,2026-03-06 20:43:30
17959,1,1,2026-03-06 20:43:30
17963,1,1,2026-03-06 20:43:30
17963,3,1,2026-03-06 20:43:30
17967,1,1,2026-03-06 20:43:30
18010,1,1,2026-03-06 20:43:30
18010,4,1,2026-03-06 20:43:30
18016,4,1,2026-03-06 20:43:30
18017,1,1,2026-03-06 20:43:30
18018,1,1,2026-03-06 20:43:30
18018,2,1,2026-03-06 20:43:30
18037,2,1,2026-03-06 20:43:30
18037,12,1,2026-03-06 20:43:30
18052,3,1,2026-03-06 20:43:30
18052,4,1,2026-03-06 20:43:30
18079,1,1,2026-03-06 20:43:30
18086,2,1,2026-03-06 20:43:30
18086,3,1,2026-03-06 20:43:30
18086,4,1,2026-03-06 20:43:30
18086,11,1,2026-03-06 20:43:30
18090,2,1,2026-03-06 20:43:30
18093,1,1,2026-03-06 20:43:30
18094,2,1,2026-03-06 20:43:30
18102,2,1,2026-03-06 20:43:30
18105,2,1,2026-03-06 20:43:30
18106,1,1,2026-03-06 20:43:30
18116,2,1,2026-03-06 20:43:30
18130,3,1,2026-03-06 20:43:30
18130,4,1,2026-03-06 20:43:30
18130,10,1,2026-03-06 20:43:30
18133,2,1,2026-03-06 20:43:30
18136,1,1,2026-03-06 20:43:30
18147,2,1,2026-03-06 20:43:30
18153,1,1,2026-03-06 20:43:30
18161,1,1,2026-03-06 20:43:30
18161,2,1,2026-03-06 20:43:30
18162,3,1,2026-03-06 20:43:30
18168,3,1,2026-03-06 20:43:31
18171,2,1,2026-03-06 20:43:31
18179,2,1,2026-03-06 20:43:31
18186,2,1,2026-03-06 20:43:31
18186,12,1,2026-03-06 20:43:31
18192,4,1,2026-03-06 20:43:31
18207,2,1,2026-03-06 20:43:31
18207,3,1,2026-03-06 20:43:31
18228,3,1,2026-03-06 20:43:31
18228,4,1,2026-03-06 20:43:31
18229,1,1,2026-03-06 20:43:31
18231,2,1,2026-03-06 20:43:31
18231,3,1,2026-03-06 20:43:31
18271,3,1,2026-03-06 20:43:31
18272,1,1,2026-03-06 20:43:31
18272,4,1,2026-03-06 20:43:31
18272,10,1,2026-03-06 20:43:31
18273,2,1,2026-03-06 20:43:31
18274,2,1,2026-03-06 20:43:31
18275,3,1,2026-03-06 20:43:31
18277,1,1,2026-03-06 20:43:31
18277,12,1,2026-03-06 20:43:31
18306,3,1,2026-03-06 20:43:31
18306,12,1,2026-03-06 20:43:31
18309,2,1,2026-03-06 20:43:31
18322,2,1,2026-03-06 20:43:31
18325,2,1,2026-03-06 20:43:31
18336,2,1,2026-03-06 20:43:31
18352,3,1,2026-03-06 20:43:31
18352,4,1,2026-03-06 20:43:31
18359,3,1,2026-03-06 20:43:31
18359,4,1,2026-03-06 20:43:31
18372,2,1,2026-03-06 20:43:31
18373,2,1,2026-03-06 20:43:31
18377,3,1,2026-03-06 20:43:31
18381,3,1,2026-03-06 20:43:31
18384,2,1,2026-03-06 20:43:31
18387,1,1,2026-03-06 20:43:31
18387,2,1,2026-03-06 20:43:31
18391,2,1,2026-03-06 20:43:31
18395,2,1,2026-03-06 20:43:31
18399,2,1,2026-03-06 20:43:31
18403,2,1,2026-03-06 20:43:31
18404,1,1,2026-03-06 20:43:31
18404,2,1,2026-03-06 20:43:31
18404,3,1,2026-03-06 20:43:31
18404,11,1,2026-03-06 20:43:31
18408,1,1,2026-03-06 20:43:31
18408,2,1,2026-03-06 20:43:31
18423,2,1,2026-03-06 20:43:31
18423,3,1,2026-03-06 20:43:31
18427,3,1,2026-03-06 20:43:31
18427,11,1,2026-03-06 20:43:31
18437,4,1,2026-03-06 20:43:31
18449,2,1,2026-03-06 20:43:31
18456,3,1,2026-03-06 20:43:31
18464,2,1,2026-03-06 20:43:31
18496,1,1,2026-03-06 20:43:31
18501,1,1,2026-03-06 20:43:31
18524,2,1,2026-03-06 20:43:31
18541,2,1,2026-03-06 20:43:31
18543,2,1,2026-03-06 20:43:31
18548,4,1,2026-03-06 20:43:31
18548,10,1,2026-03-06 20:43:31
18551,2,1,2026-03-06 20:43:31
18551,3,1,2026-03-06 20:43:31
18551,4,1,2026-03-06 20:43:31
18551,10,1,2026-03-06 20:43:31
18554,3,1,2026-03-06 20:43:31
18554,4,1,2026-03-06 20:43:31
18554,10,1,2026-03-06 20:43:31
18559,4,1,2026-03-06 20:43:31
18559,10,1,2026-03-06 20:43:31
18564,1,1,2026-03-06 20:43:31
18564,2,1,2026-03-06 20:43:31
18576,2,1,2026-03-06 20:43:31
18579,2,1,2026-03-06 20:43:31
18580,2,1,2026-03-06 20:43:31
18583,1,1,2026-03-06 20:43:32
18584,2,1,2026-03-06 20:43:32
18590,11,1,2026-03-06 20:43:32
18595,1,1,2026-03-06 20:43:32
18596,1,1,2026-03-06 20:43:32
18596,11,1,2026-03-06 20:43:32
18600,2,1,2026-03-06 20:43:32
18605,2,1,2026-03-06 20:43:32
18615,2,1,2026-03-06 20:43:32
18661,3,1,2026-03-06 20:43:32
18673,4,1,2026-03-06 20:43:32
18673,10,1,2026-03-06 20:43:32
18675,4,1,2026-03-06 20:43:32
18675,10,1,2026-03-06 20:43:32
18676,3,1,2026-03-06 20:43:32
18676,11,1,2026-03-06 20:43:32
18681,3,1,2026-03-06 20:43:32
18689,3,1,2026-03-06 20:43:32
18692,3,1,2026-03-06 20:43:32
18728,2,1,2026-03-06 20:43:32
18728,12,1,2026-03-06 20:43:32
18729,3,1,2026-03-06 20:43:32
18747,2,1,2026-03-06 20:43:32
18773,1,1,2026-03-06 20:43:32
18773,2,1,2026-03-06 20:43:32
18773,3,1,2026-03-06 20:43:32
18789,3,1,2026-03-06 20:43:32
18814,3,1,2026-03-06 20:43:32
18820,1,1,2026-03-06 20:43:32
18820,2,1,2026-03-06 20:43:32
18820,11,1,2026-03-06 20:43:32
18823,1,1,2026-03-06 20:43:32
18823,4,1,2026-03-06 20:43:32
18823,12,1,2026-03-06 20:43:32
18824,1,1,2026-03-06 20:43:32
18824,2,1,2026-03-06 20:43:32
18824,3,1,2026-03-06 20:43:32
18824,4,1,2026-03-06 20:43:32
18824,11,1,2026-03-06 20:43:32
18824,12,1,2026-03-06 20:43:32
18826,1,1,2026-03-06 20:43:32
18826,3,1,2026-03-06 20:43:32
18826,10,1,2026-03-06 20:43:32
18826,12,1,2026-03-06 20:43:32
18829,1,1,2026-03-06 20:43:32
18829,2,1,2026-03-06 20:43:32
18829,12,1,2026-03-06 20:43:32
18835,2,1,2026-03-06 20:43:32
18836,3,1,2026-03-06 20:43:32
18839,1,1,2026-03-06 20:43:32
18841,4,1,2026-03-06 20:43:32
18841,10,1,2026-03-06 20:43:32
18843,1,1,2026-03-06 20:43:32
18855,1,1,2026-03-06 20:43:32
18856,1,1,2026-03-06 20:43:32
18856,3,1,2026-03-06 20:43:32
18856,11,1,2026-03-06 20:43:32
18859,2,1,2026-03-06 20:43:32
18866,1,1,2026-03-06 20:43:32
18878,1,1,2026-03-06 20:43:32
18878,11,1,2026-03-06 20:43:32
18881,2,1,2026-03-06 20:43:32
18881,10,1,2026-03-06 20:43:32
18888,2,1,2026-03-06 20:43:32
18898,1,1,2026-03-06 20:43:32
18908,2,1,2026-03-06 20:43:32
18908,12,1,2026-03-06 20:43:32
18927,1,1,2026-03-06 20:43:32
18963,1,1,2026-03-06 20:43:32
18963,2,1,2026-03-06 20:43:32
19015,1,1,2026-03-06 20:43:32
19015,3,1,2026-03-06 20:43:32
19017,3,1,2026-03-06 20:43:32
19021,2,1,2026-03-06 20:43:32
19021,3,1,2026-03-06 20:43:32
19029,4,1,2026-03-06 20:43:32
19029,10,1,2026-03-06 20:43:32
19034,3,1,2026-03-06 20:43:32
19038,1,1,2026-03-06 20:43:32
19047,1,1,2026-03-06 20:43:32
19047,2,1,2026-03-06 20:43:32
19056,3,1,2026-03-06 20:43:32
19074,3,1,2026-03-06 20:43:32
19074,4,1,2026-03-06 20:43:32
19074,10,1,2026-03-06 20:43:32
19105,1,1,2026-03-06 20:43:33
19105,11,1,2026-03-06 20:43:33
19105,12,1,2026-03-06 20:43:33
19129,2,1,2026-03-06 20:43:33
19131,1,1,2026-03-06 20:43:33
19132,2,1,2026-03-06 20:43:33
19134,3,1,2026-03-06 20:43:33
19135,1,1,2026-03-06 20:43:33
19135,3,1,2026-03-06 20:43:33
19182,2,1,2026-03-06 20:43:33
19189,1,1,2026-03-06 20:43:33
19189,2,1,2026-03-06 20:43:33
19189,12,1,2026-03-06 20:43:33
19195,3,1,2026-03-06 20:43:33
19196,1,1,2026-03-06 20:43:33
19204,3,1,2026-03-06 20:43:33
19215,2,1,2026-03-06 20:43:33
19215,3,1,2026-03-06 20:43:33
19216,3,1,2026-03-06 20:43:33
19216,11,1,2026-03-06 20:43:33
19222,2,1,2026-03-06 20:43:33
19223,1,1,2026-03-06 20:43:33
19223,10,1,2026-03-06 20:43:33
19223,11,1,2026-03-06 20:43:33
19234,1,1,2026-03-06 20:43:33
19234,3,1,2026-03-06 20:43:33
19234,12,1,2026-03-06 20:43:33
19238,3,1,2026-03-06 20:43:33
19240,1,1,2026-03-06 20:43:33
19240,3,1,2026-03-06 20:43:33
19240,12,1,2026-03-06 20:43:33
19244,4,1,2026-03-06 20:43:33
19245,3,1,2026-03-06 20:43:33
19250,3,1,2026-03-06 20:43:33
19257,1,1,2026-03-06 20:43:33
19266,1,1,2026-03-06 20:43:33
19266,2,1,2026-03-06 20:43:33
19268,2,1,2026-03-06 20:43:33
19291,1,1,2026-03-06 20:43:33
19316,4,1,2026-03-06 20:43:33
19316,10,1,2026-03-06 20:43:33
19316,11,1,2026-03-06 20:43:33
19327,1,1,2026-03-06 20:43:33
19327,2,1,2026-03-06 20:43:33
19335,3,1,2026-03-06 20:43:33
19339,1,1,2026-03-06 20:43:33
19346,2,1,2026-03-06 20:43:33
19347,2,1,2026-03-06 20:43:33
19351,1,1,2026-03-06 20:43:33
19351,3,1,2026-03-06 20:43:33
19351,12,1,2026-03-06 20:43:33
19352,1,1,2026-03-06 20:43:33
19352,2,1,2026-03-06 20:43:33
19357,1,1,2026-03-06 20:43:33
19357,2,1,2026-03-06 20:43:33
19368,2,1,2026-03-06 20:43:33
19369,2,1,2026-03-06 20:43:33
19374,1,1,2026-03-06 20:43:33
19374,2,1,2026-03-06 20:43:33
19375,2,1,2026-03-06 20:43:33
19377,2,1,2026-03-06 20:43:33
19378,2,1,2026-03-06 20:43:33
19383,1,1,2026-03-06 20:43:33
19384,1,1,2026-03-06 20:43:33
19384,3,1,2026-03-06 20:43:33
19385,1,1,2026-03-06 20:43:33
19386,4,1,2026-03-06 20:43:33
19386,10,1,2026-03-06 20:43:33
19393,1,1,2026-03-06 20:43:33
19397,3,1,2026-03-06 20:43:33
19405,1,1,2026-03-06 20:43:33
19474,3,1,2026-03-06 20:43:33
19505,1,1,2026-03-06 20:43:33
19519,3,1,2026-03-06 20:43:33
19519,11,1,2026-03-06 20:43:33
19519,12,1,2026-03-06 20:43:33
19525,3,1,2026-03-06 20:43:33
19525,4,1,2026-03-06 20:43:33
19525,10,1,2026-03-06 20:43:33
19542,3,1,2026-03-06 20:43:33
19561,3,1,2026-03-06 20:43:33
19563,1,1,2026-03-06 20:43:33
19563,2,1,2026-03-06 20:43:33
19563,3,1,2026-03-06 20:43:33
19576,2,1,2026-03-06 20:43:33
19590,1,1,2026-03-06 20:43:34
19591,2,1,2026-03-06 20:43:34
19600,2,1,2026-03-06 20:43:34
19600,11,1,2026-03-06 20:43:34
19602,1,1,2026-03-06 20:43:34
19607,2,1,2026-03-06 20:43:34
19612,1,1,2026-03-06 20:43:34
19619,3,1,2026-03-06 20:43:34
19619,4,1,2026-03-06 20:43:34
19619,10,1,2026-03-06 20:43:34
19621,3,1,2026-03-06 20:43:34
19623,1,1,2026-03-06 20:43:34
19625,1,1,2026-03-06 20:43:34
19625,3,1,2026-03-06 20:43:34
19628,2,1,2026-03-06 20:43:34
19633,2,1,2026-03-06 20:43:34
19633,11,1,2026-03-06 20:43:34
19634,2,1,2026-03-06 20:43:34
19634,12,1,2026-03-06 20:43:34
19635,2,1,2026-03-06 20:43:34
19638,1,1,2026-03-06 20:43:34
19638,4,1,2026-03-06 20:43:34
19638,11,1,2026-03-06 20:43:34
19639,1,1,2026-03-06 20:43:34
19641,2,1,2026-03-06 20:43:34
19648,2,1,2026-03-06 20:43:34
19653,1,1,2026-03-06 20:43:34
19653,3,1,2026-03-06 20:43:34
19655,3,1,2026-03-06 20:43:34
19658,1,1,2026-03-06 20:43:34
19658,11,1,2026-03-06 20:43:34
19663,1,1,2026-03-06 20:43:34
19670,1,1,2026-03-06 20:43:34
19684,3,1,2026-03-06 20:43:34
